Z,density,A,n_atom,thickness_cm,N_layers,E0_MeV,N_particles,mean_final_energy_MeV,std_final_energy_MeV,mean_angle_deg,std_angle_deg,backscatter_prob,energy_loss_MeV,thickness_A,folder
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7667,25.1183,0.02595344,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed8
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7543,25.1051,0.02587653,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E3.30MeV_seed9
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7301,25.0587,0.02599251,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed1
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7566,25.1016,0.02580662,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed10
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7442,25.07,0.02606182,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed2
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.743,25.0867,0.02604866,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed3
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7694,25.0936,0.02592896,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed4
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.77,25.0852,0.02585371,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed5
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7549,25.0749,0.02576473,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed6
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7542,25.0984,0.02586531,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed7
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0328,14.7634,25.1159,0.02590697,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed8
78,21.45,195.08,6.62e+22,0.0003,200,2.2,1000000,0.1669,0.0327,14.7615,25.0885,0.02579906,2.0331,29999.999999999996,Result_Z78_T3.00e-4_N1000000_E4.00MeV_seed9
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9543,4.3552,0.0002351135,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed1
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9515,4.3575,0.0002390691,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed10
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9572,4.3598,0.000235992,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed2
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9551,4.3575,0.0002359952,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed3
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9546,4.3586,0.0002370794,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed4
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9546,4.3581,0.0002378401,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed5
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9565,4.3636,0.000239438,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed6
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9566,4.366,0.0002412367,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed7
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9541,4.3628,0.0002405675,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed8
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9536,4.3566,0.0002391658,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E1.54MeV_seed9
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.954,4.3546,0.0002348345,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed1
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9512,4.3559,0.0002381947,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed10
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9574,4.3622,0.0002368248,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed2
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9562,4.3597,0.0002360382,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed3
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.955,4.359,0.0002378603,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed4
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9558,4.3599,0.000237848,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed5
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9556,4.3617,0.0002386546,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed6
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9557,4.362,0.0002392243,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed7
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9543,4.3605,0.00024015,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed8
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9517,4.3558,0.000239188,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.20MeV_seed9
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9558,4.3589,0.0002353191,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed1
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9508,4.3508,0.0002372487,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed10
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9582,4.3622,0.0002366048,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed2
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9548,4.3569,0.0002357824,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed3
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9546,4.3587,0.0002372396,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed4
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9557,4.3624,0.0002384899,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed5
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.956,4.3621,0.0002383199,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed6
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9554,4.3606,0.0002390368,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed7
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9559,4.3604,0.0002392858,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed8
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9532,4.3558,0.0002382948,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E2.72MeV_seed9
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9558,4.3598,0.0002356134,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed1
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9508,4.3536,0.0002377948,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed10
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9575,4.3616,0.0002356836,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed2
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.955,4.3576,0.0002361237,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed3
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9548,4.3585,0.0002374554,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed4
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9547,4.3588,0.000237703,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed5
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9558,4.362,0.0002390114,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed6
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9555,4.3612,0.0002392176,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed7
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9554,4.3607,0.0002388843,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed8
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9525,4.3567,0.0002393423,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E3.30MeV_seed9
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9531,4.3535,0.000235169,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed1
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9512,4.3522,0.000237813,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed10
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9568,4.3581,0.0002353823,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed2
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9551,4.357,0.0002358161,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed3
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.955,4.358,0.0002371386,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed4
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9557,4.3605,0.0002377052,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed5
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9555,4.3607,0.0002385623,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed6
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9555,4.3608,0.0002394959,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed7
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9557,4.3608,0.0002389925,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed8
78,21.45,195.08,6.62e+22,4e-05,100,2.2,1000000,2.0184,0.0152,0.9533,4.3565,0.0002391712,0.18159999999999998,4000.0000000000005,Result_Z78_T4.00e-5_N1000000_E4.00MeV_seed9
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2623,39.4331,0.08839638,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed1
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2411,39.4056,0.08783253,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed10
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2863,39.4621,0.08857372,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed2
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2917,39.4659,0.08847677,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed3
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3341,39.4908,0.08849557,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed4
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3124,39.4753,0.08826914,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed5
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2934,39.4423,0.08803358,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed6
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2536,39.3954,0.08770609,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed7
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3264,39.4718,0.08831753,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed8
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3024,39.4606,0.08816245,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E1.54MeV_seed9
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.259,39.4341,0.08839742,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed1
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2515,39.4101,0.08789072,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed10
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2884,39.4513,0.08852494,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed2
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3181,39.5044,0.08878681,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed3
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3558,39.5259,0.08868537,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed4
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3469,39.5318,0.08857282,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed5
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2954,39.4485,0.08808459,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed6
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2843,39.4309,0.08781997,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed7
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3139,39.447,0.0880969,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed8
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2632,39.4205,0.08801691,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.20MeV_seed9
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.251,39.4234,0.08838173,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed1
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2479,39.417,0.08793907,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed10
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2777,39.4386,0.08848373,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed2
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2924,39.4665,0.0885493,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed3
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3291,39.4863,0.08854038,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed4
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3195,39.4782,0.0882539,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed5
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2844,39.4354,0.08791624,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed6
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2888,39.4356,0.08786529,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed7
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.309,39.4516,0.08819142,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed8
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3027,39.4631,0.08820212,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E2.72MeV_seed9
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2652,39.4387,0.08841682,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed1
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2401,39.408,0.08786791,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed10
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2691,39.4502,0.08852498,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed2
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3187,39.5079,0.08876588,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed3
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3417,39.5134,0.0885607,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed4
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3287,39.4875,0.08836445,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed5
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3014,39.4548,0.0880585,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed6
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2965,39.4332,0.08790545,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed7
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3335,39.4717,0.08828388,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed8
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2923,39.4501,0.08815875,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E3.30MeV_seed9
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2576,39.4286,0.0883798,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed1
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2408,39.4058,0.08787278,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed10
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2979,39.4695,0.08864481,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed2
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3157,39.4972,0.08872156,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed3
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3608,39.5239,0.0886281,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed4
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3453,39.5109,0.088464,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed5
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.317,39.4716,0.08826622,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed6
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2975,39.4432,0.08791048,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed7
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.3321,39.4754,0.08830819,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed8
78,21.45,195.08,6.62e+22,0.0005,1000,2.2,1000000,0.0,0.0,23.2967,39.4548,0.0881497,2.2,50000.0,Result_Z78_T5.00e-4_N1000000_E4.00MeV_seed9
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.959,6.28,0.0005261216,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed1
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9438,6.2668,0.000530661,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed10
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9554,6.2721,0.0005247734,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed2
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9554,6.2766,0.0005269147,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed3
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9522,6.2765,0.0005294108,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed4
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9542,6.2802,0.0005285258,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed5
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9518,6.2788,0.0005307231,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed6
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9497,6.2729,0.0005331833,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed7
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9489,6.2787,0.0005336457,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed8
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.945,6.2724,0.0005320557,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E1.54MeV_seed9
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9565,6.2762,0.0005264532,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed1
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9443,6.2683,0.0005309798,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed10
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9563,6.2762,0.0005264063,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed2
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9554,6.2793,0.0005271946,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed3
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9555,6.2841,0.0005325855,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed4
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9529,6.277,0.000528475,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed5
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9517,6.2777,0.0005312153,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed6
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9504,6.2754,0.0005336784,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed7
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9502,6.2769,0.0005329518,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed8
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9458,6.2711,0.0005320556,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.20MeV_seed9
78,21.45,195.08,6.62e+22,8e-05,100,2.2,1000000,1.7951,0.0264,1.9577,6.2791,0.0005262724,0.40490000000000026,8000.000000000001,Result_Z78_T8.00e-5_N1000000_E2.72MeV_seed1
