particle_id,final_energy_MeV,scattering_angle_deg,backscattered,dir_x,dir_y,dir_z,total_areal_density
3448,5.1528,2.32,0,0.999182,-0.027123,-0.030006,1.32e+019
3449,5.1639,4.90,0,0.996345,0.075432,-0.040079,1.32e+019
3450,5.0878,2.74,0,0.998853,-0.043613,-0.019761,1.32e+019
3451,5.1424,8.01,0,0.990254,0.053767,0.128479,1.32e+019
3452,5.1863,6.92,0,0.992717,-0.116060,-0.032300,1.32e+019
3453,5.0981,2.10,0,0.999328,0.036633,0.001288,1.32e+019
3454,5.1507,3.09,0,0.998542,0.026691,0.046928,1.32e+019
3455,5.1571,3.60,0,0.998031,-0.051087,0.036395,1.32e+019
3456,5.1254,2.63,0,0.998946,0.014694,0.043490,1.32e+019
3457,5.1398,3.40,0,0.998241,0.059280,0.000457,1.32e+019
3458,5.1196,5.20,0,0.995887,0.025422,0.086969,1.32e+019
3459,5.1106,5.19,0,0.995897,0.084652,-0.031994,1.32e+019
3460,5.1645,4.71,0,0.996628,0.066991,-0.047385,1.32e+019
3461,5.1306,3.04,0,0.998593,-0.028135,-0.044954,1.32e+019
3462,5.1181,2.69,0,0.998897,0.045355,-0.012185,1.32e+019
3463,5.1212,10.31,0,0.983847,-0.039267,0.174654,1.32e+019
3464,5.1401,4.11,0,0.997427,-0.068820,-0.020058,1.32e+019
3465,5.1251,7.54,0,0.991355,0.048082,-0.122083,1.32e+019
3466,5.1059,8.09,0,0.990055,0.117430,-0.077472,1.32e+019
3467,5.1091,0.78,0,0.999908,0.011388,-0.007303,1.32e+019
3468,5.1510,6.84,0,0.992887,0.031697,-0.114766,1.32e+019
3469,5.1002,1.80,0,0.999508,0.012473,-0.028777,1.32e+019
3470,5.0949,3.98,0,0.997594,-0.047533,0.050460,1.32e+019
3471,5.1820,2.26,0,0.999221,0.030870,0.024572,1.32e+019
3472,5.1433,4.49,0,0.996928,-0.028860,0.072815,1.32e+019
3473,5.1821,3.61,0,0.998011,-0.051069,0.036964,1.32e+019
3474,5.1444,5.03,0,0.996148,0.042156,-0.076888,1.32e+019
3475,5.1750,3.08,0,0.998553,-0.052655,-0.010929,1.32e+019
3476,5.1346,4.57,0,0.996815,-0.075135,0.026728,1.32e+019
3477,5.1155,4.80,0,0.996496,0.000725,-0.083636,1.32e+019
3478,5.0969,1.07,0,0.999825,-0.000119,0.018732,1.32e+019
3479,5.1296,3.33,0,0.998315,0.003376,0.057928,1.32e+019
3480,5.1701,3.06,0,0.998570,0.049164,-0.020997,1.32e+019
3481,5.1904,2.93,0,0.998696,-0.022599,-0.045776,1.32e+019
3482,5.1328,1.58,0,0.999621,0.024203,0.013120,1.32e+019
3483,5.1197,5.41,0,0.995538,-0.029820,0.089521,1.32e+019
3484,5.1235,5.84,0,0.994804,-0.075671,-0.068104,1.32e+019
3485,5.1555,2.26,0,0.999222,-0.014351,-0.036736,1.32e+019
3486,5.1129,2.32,0,0.999184,0.040384,0.000878,1.32e+019
3487,5.1267,5.31,0,0.995714,-0.054362,-0.074818,1.32e+019
3488,5.1134,3.83,0,0.997769,0.051739,-0.042183,1.32e+019
3489,5.1550,7.18,0,0.992166,-0.031078,-0.120998,1.32e+019
3490,5.1541,3.92,0,0.997663,0.026477,-0.062994,1.32e+019
3491,5.1178,3.02,0,0.998611,-0.025606,0.046048,1.32e+019
3492,5.1069,2.30,0,0.999195,0.005058,0.039796,1.32e+019
3493,5.1192,3.88,0,0.997713,-0.067027,0.008679,1.32e+019
3494,5.1175,1.23,0,0.999770,0.021400,0.001621,1.32e+019
3495,5.1702,1.85,0,0.999480,0.020366,0.025001,1.32e+019
3496,5.1554,4.66,0,0.996698,0.051390,0.062866,1.32e+019
3497,5.1306,1.43,0,0.999689,-0.024777,-0.002768,1.32e+019
3498,5.1190,4.61,0,0.996765,-0.079866,-0.009036,1.32e+019
3499,5.1284,5.32,0,0.995686,0.083282,0.040901,1.32e+019
3500,5.1453,5.10,0,0.996048,-0.046759,0.075507,1.32e+019
3501,5.1008,3.32,0,0.998318,0.057561,0.006986,1.32e+019
3502,5.1342,3.02,0,0.998613,0.049354,-0.018316,1.32e+019
3503,5.1473,13.15,0,0.973792,0.084557,0.211137,1.32e+019
3504,5.1242,17.39,0,0.954316,0.107482,-0.278798,1.32e+019
3505,5.0871,6.91,0,0.992727,-0.077154,-0.092414,1.32e+019
3506,5.1082,6.32,0,0.993913,-0.030502,0.105859,1.32e+019
3507,5.1308,5.25,0,0.995813,-0.041924,-0.081236,1.32e+019
3508,5.1312,1.82,0,0.999498,0.008206,-0.030616,1.32e+019
3509,5.0851,8.29,0,0.989552,0.062072,0.130134,1.32e+019
3510,5.1462,7.10,0,0.992324,-0.123620,-0.003445,1.32e+019
3511,5.1628,5.85,0,0.994790,-0.089169,0.049411,1.32e+019
3512,5.1969,3.93,0,0.997648,0.007381,-0.068150,1.32e+019
3513,5.1419,1.62,0,0.999598,0.018277,0.021658,1.32e+019
3514,5.1445,1.18,0,0.999789,-0.016494,-0.012226,1.32e+019
3515,5.0985,2.30,0,0.999196,-0.020615,-0.034398,1.32e+019
3516,5.1048,5.01,0,0.996185,0.087267,-0.000291,1.32e+019
3517,5.1778,7.83,0,0.990680,-0.013907,-0.135500,1.32e+019
3518,5.1109,3.46,0,0.998173,-0.055989,-0.022693,1.32e+019
3519,5.1523,3.41,0,0.998225,-0.053912,-0.025312,1.32e+019
3520,5.1365,20.45,0,0.936966,0.333011,0.105819,1.32e+019
3521,5.1704,3.23,0,0.998411,0.027606,0.049132,1.32e+019
3522,5.1511,4.87,0,0.996387,0.082224,0.021250,1.32e+019
3523,5.1058,8.17,0,0.989847,0.135554,0.042747,1.32e+019
3524,5.1275,7.01,0,0.992520,-0.095285,-0.076315,1.32e+019
3525,5.1230,4.50,0,0.996913,0.021483,0.075522,1.32e+019
3526,5.1537,3.48,0,0.998156,0.021714,-0.056691,1.32e+019
3527,5.1334,3.01,0,0.998624,-0.000154,-0.052450,1.32e+019
3528,5.1455,6.51,0,0.993555,-0.111693,-0.019302,1.32e+019
3529,5.1350,2.37,0,0.999143,0.029522,-0.029004,1.32e+019
3530,5.1140,2.49,0,0.999056,-0.043339,0.002937,1.32e+019
3531,5.1553,0.97,0,0.999855,-0.009563,0.014056,1.32e+019
3532,5.1166,2.79,0,0.998817,-0.020822,-0.043944,1.32e+019
3533,5.1261,6.01,0,0.994513,-0.029783,-0.100287,1.32e+019
3534,5.1580,8.26,0,0.989618,0.044061,0.136802,1.32e+019
3535,5.1749,3.86,0,0.997735,-0.013230,-0.065959,1.32e+019
3536,5.1125,8.02,0,0.990220,0.134627,0.036606,1.32e+019
3537,5.1137,16.21,0,0.960259,-0.222057,0.169095,1.32e+019
3538,5.1749,6.36,0,0.993847,0.050054,-0.098804,1.32e+019
3539,5.1445,3.99,0,0.997580,-0.000397,0.069522,1.32e+019
3540,5.1366,3.10,0,0.998533,0.053697,-0.006914,1.32e+019
3541,5.1626,4.84,0,0.996430,-0.051905,-0.066588,1.32e+019
3542,5.1196,5.49,0,0.995416,-0.016490,0.094206,1.32e+019
3543,5.1336,7.96,0,0.990356,-0.101599,0.094196,1.32e+019
3544,5.1341,7.16,0,0.992209,0.110351,-0.057829,1.32e+019
3545,5.1698,2.12,0,0.999316,-0.036834,-0.003268,1.32e+019
3546,5.1383,3.13,0,0.998509,0.047575,0.026763,1.32e+019
3547,5.1289,2.08,0,0.999343,-0.035967,0.004547,1.32e+019
3548,5.1111,9.79,0,0.985434,0.132020,0.107192,1.32e+019
3549,5.1556,0.83,0,0.999895,0.012017,0.008149,1.32e+019
3550,5.1385,3.70,0,0.997914,0.050102,-0.040713,1.32e+019
3551,5.1108,6.97,0,0.992611,0.021325,0.119448,1.32e+019
3552,5.1563,4.58,0,0.996811,0.044958,0.065936,1.32e+019
3553,5.1610,1.55,0,0.999636,-0.006319,-0.026234,1.32e+019
3554,5.1368,1.71,0,0.999554,-0.020875,0.021351,1.32e+019
3555,5.1591,5.29,0,0.995734,0.013174,-0.091323,1.32e+019
3556,5.1692,4.95,0,0.996275,-0.073660,0.044840,1.32e+019
3557,5.1206,3.89,0,0.997700,-0.039507,0.055079,1.32e+019
3558,5.1379,4.18,0,0.997335,-0.071129,0.016207,1.32e+019
3559,5.1088,2.69,0,0.998894,-0.016979,-0.043844,1.32e+019
3560,5.1312,4.52,0,0.996886,-0.038276,0.068937,1.32e+019
3561,5.1391,3.33,0,0.998308,0.038625,-0.043458,1.32e+019
3562,5.1565,3.03,0,0.998600,0.052772,-0.003757,1.32e+019
3563,5.1381,5.00,0,0.996201,0.043976,0.075166,1.32e+019
3564,5.1573,7.90,0,0.990520,-0.108209,0.084626,1.32e+019
3565,5.1299,4.49,0,0.996930,-0.010456,0.077596,1.32e+019
3566,5.1600,1.25,0,0.999761,0.010514,-0.019155,1.32e+019
3567,5.1384,2.43,0,0.999100,0.029026,-0.030934,1.32e+019
3568,5.2044,3.33,0,0.998313,0.005400,0.057803,1.32e+019
3569,5.1786,3.46,0,0.998179,-0.032850,0.050593,1.32e+019
3570,5.1378,8.79,0,0.988267,-0.122803,-0.090815,1.32e+019
3571,5.1487,11.57,0,0.979678,0.083185,0.182516,1.32e+019
3572,5.1382,2.68,0,0.998908,-0.007741,0.046077,1.32e+019
3573,5.1442,5.30,0,0.995726,0.080532,0.045217,1.32e+019
3574,5.1421,4.78,0,0.996515,-0.072837,-0.040657,1.32e+019
3575,5.1410,3.55,0,0.998076,-0.054597,0.029392,1.32e+019
3576,5.1452,3.95,0,0.997629,-0.067907,0.011161,1.32e+019
3577,5.1360,6.19,0,0.994173,0.092455,-0.055422,1.32e+019
3578,5.1973,3.39,0,0.998250,0.043327,0.040246,1.32e+019
3579,5.1074,1.68,0,0.999571,0.016558,0.024145,1.32e+019
3580,5.1424,4.22,0,0.997286,0.064343,-0.035776,1.32e+019
3581,5.1716,5.15,0,0.995965,0.043503,-0.078490,1.32e+019
3582,5.1467,3.57,0,0.998063,-0.008772,0.061588,1.32e+019
3583,5.1428,5.25,0,0.995807,-0.019486,0.089381,1.32e+019
3584,5.1287,3.68,0,0.997939,0.051390,0.038434,1.32e+019
3585,5.1313,2.75,0,0.998849,-0.046478,0.011886,1.32e+019
3586,5.1354,3.37,0,0.998274,0.035505,-0.046779,1.32e+019
3587,5.1291,6.97,0,0.992609,-0.003359,-0.121310,1.32e+019
3588,5.1744,4.82,0,0.996465,0.074191,0.039402,1.32e+019
3589,5.1541,2.05,0,0.999357,0.017229,0.031443,1.32e+019
3590,5.1167,4.34,0,0.997130,-0.052098,-0.054938,1.32e+019
3591,5.1291,2.00,0,0.999391,0.000619,-0.034875,1.32e+019
3592,5.1497,2.12,0,0.999317,-0.028978,-0.022945,1.32e+019
3593,5.1503,4.68,0,0.996667,-0.004128,-0.081472,1.32e+019
3594,5.1232,1.88,0,0.999463,0.025539,-0.020547,1.32e+019
3595,5.0966,2.18,0,0.999274,-0.011583,-0.036288,1.32e+019
3596,5.1464,1.75,0,0.999534,-0.030323,0.003378,1.32e+019
3597,5.1397,2.51,0,0.999038,0.000956,0.043853,1.32e+019
3598,5.1491,2.73,0,0.998863,-0.017748,-0.044251,1.32e+019
3599,5.1417,4.66,0,0.996700,0.081139,-0.002485,1.32e+019
3600,5.1305,1.84,0,0.999486,-0.018995,0.025821,1.32e+019
3601,5.1223,4.64,0,0.996716,0.080694,-0.006740,1.32e+019
3602,5.1241,3.65,0,0.997973,-0.020063,0.060387,1.32e+019
3603,5.1253,2.10,0,0.999326,0.036581,0.002978,1.32e+019
3604,5.1468,7.20,0,0.992117,-0.099072,-0.076732,1.32e+019
3605,5.1435,2.51,0,0.999041,-0.005657,-0.043413,1.32e+019
3606,5.1015,8.19,0,0.989806,0.132328,-0.052656,1.32e+019
3607,5.1585,3.59,0,0.998042,-0.042977,-0.045445,1.32e+019
3608,5.1681,3.53,0,0.998099,-0.052746,0.031881,1.32e+019
3609,5.1518,5.30,0,0.995721,0.067781,-0.062813,1.32e+019
3610,5.1337,4.46,0,0.996966,0.075947,0.017079,1.32e+019
3611,5.1538,5.11,0,0.996021,-0.007278,-0.088827,1.32e+019
3612,5.1193,4.98,0,0.996221,-0.032483,-0.080547,1.32e+019
3613,5.1169,3.00,0,0.998632,0.051915,0.006199,1.32e+019
3614,5.1430,3.95,0,0.997630,0.031073,-0.061396,1.32e+019
3615,5.1693,2.95,0,0.998671,0.051227,0.005603,1.32e+019
3616,5.1509,1.01,0,0.999844,-0.012730,-0.012238,1.32e+019
3617,5.1334,2.70,0,0.998886,0.019652,-0.042896,1.32e+019
3618,5.0735,5.95,0,0.994611,0.043323,-0.094195,1.32e+019
3619,5.1524,1.79,0,0.999510,0.007369,0.030411,1.32e+019
3620,5.1048,5.63,0,0.995170,-0.094508,0.026533,1.32e+019
3621,5.1646,3.53,0,0.998104,-0.000642,-0.061553,1.32e+019
3622,5.1090,8.96,0,0.987786,-0.137865,0.072609,1.32e+019
3623,5.1538,2.72,0,0.998874,-0.047221,-0.004638,1.32e+019
3624,5.1357,3.28,0,0.998366,0.029282,0.049071,1.32e+019
3625,5.1621,2.81,0,0.998800,-0.035399,-0.033854,1.32e+019
3626,5.1113,8.01,0,0.990238,-0.097984,0.099135,1.32e+019
3627,5.1139,2.52,0,0.999035,-0.025248,0.035935,1.32e+019
3628,5.1444,9.14,0,0.987304,-0.030997,-0.155785,1.32e+019
3629,5.1394,13.61,0,0.971908,0.151124,0.180435,1.32e+019
3630,5.2008,6.09,0,0.994361,0.051958,-0.092448,1.32e+019
3631,5.1231,5.20,0,0.995888,0.058137,-0.069475,1.32e+019
3632,5.1257,1.41,0,0.999696,0.001674,0.024611,1.32e+019
3633,5.1374,2.58,0,0.998985,-0.021541,-0.039549,1.32e+019
3634,5.1855,2.07,0,0.999345,-0.024315,0.026814,1.32e+019
3635,5.1400,1.52,0,0.999646,0.021834,0.015186,1.32e+019
3636,5.1539,4.26,0,0.997234,-0.053253,-0.051841,1.32e+019
3637,5.1239,12.40,0,0.976671,-0.171705,-0.128964,1.32e+019
3638,5.1928,5.00,0,0.996193,-0.014278,-0.086002,1.32e+019
3639,5.1214,4.45,0,0.996988,0.047431,0.061362,1.32e+019
3640,5.1456,2.13,0,0.999311,-0.036712,0.005496,1.32e+019
3641,5.1690,11.19,0,0.980972,-0.066853,-0.182275,1.32e+019
3642,5.1526,3.82,0,0.997774,-0.038068,-0.054761,1.32e+019
3643,5.1441,6.15,0,0.994251,-0.106368,0.012263,1.32e+019
3644,5.1175,3.49,0,0.998142,-0.029909,-0.053076,1.32e+019
3645,5.1469,3.10,0,0.998535,0.022934,-0.049013,1.32e+019
3646,5.1488,4.17,0,0.997349,0.045785,0.056561,1.32e+019
3647,5.1288,5.77,0,0.994932,-0.039580,-0.092436,1.32e+019
3648,5.1343,1.84,0,0.999485,0.031955,0.002817,1.32e+019
3649,5.1548,8.10,0,0.990015,-0.039041,-0.135446,1.32e+019
3650,5.1409,3.19,0,0.998455,0.044822,0.032835,1.32e+019
3651,5.1196,2.19,0,0.999272,-0.033933,-0.017445,1.32e+019
3652,5.1125,14.26,0,0.969179,-0.162699,0.184989,1.32e+019
3653,5.1223,1.97,0,0.999411,0.006009,-0.033798,1.32e+019
3654,5.1417,1.30,0,0.999745,-0.004327,-0.022182,1.32e+019
3655,5.1237,12.42,0,0.976599,0.180663,0.116685,1.32e+019
3656,5.1367,1.27,0,0.999753,-0.019189,-0.011186,1.32e+019
3657,5.1209,2.83,0,0.998778,0.006515,0.048988,1.32e+019
3658,5.1426,3.56,0,0.998074,-0.013427,-0.060570,1.32e+019
3659,5.0869,4.12,0,0.997411,-0.015805,0.070154,1.32e+019
3660,5.1555,2.22,0,0.999253,-0.037604,0.008958,1.32e+019
3661,5.1517,7.89,0,0.990543,0.003254,-0.137162,1.32e+019
3662,5.0982,3.78,0,0.997819,-0.035594,0.055591,1.32e+019
3663,5.1402,7.22,0,0.992071,-0.125604,0.004240,1.32e+019
3664,5.1240,4.40,0,0.997050,-0.071254,-0.028545,1.32e+019
3665,5.1270,6.13,0,0.994281,0.106698,-0.004555,1.32e+019
3666,5.1211,1.57,0,0.999626,-0.026573,-0.006431,1.32e+019
3667,5.1580,4.27,0,0.997227,-0.020324,0.071597,1.32e+019
3668,5.1395,5.85,0,0.994786,-0.072990,-0.071233,1.32e+019
3669,5.1079,5.01,0,0.996173,0.074368,0.045931,1.32e+019
3670,5.1479,4.66,0,0.996695,-0.080211,0.012892,1.32e+019
3671,5.1178,7.00,0,0.992542,0.038534,0.115652,1.32e+019
3672,5.1179,1.66,0,0.999581,-0.018789,0.022007,1.32e+019
3673,5.1514,22.22,0,0.925752,0.310004,-0.216520,1.32e+019
3674,5.0912,6.46,0,0.993650,-0.061616,0.094141,1.32e+019
3675,5.1283,5.90,0,0.994696,0.096596,0.035351,1.32e+019
3676,5.1257,2.06,0,0.999352,0.031694,0.017046,1.32e+019
3677,5.1318,10.66,0,0.982741,-0.055133,-0.176579,1.32e+019
3678,5.1076,4.00,0,0.997565,-0.065101,-0.025009,1.32e+019
3679,5.1485,4.45,0,0.996982,-0.070618,0.032257,1.32e+019
3680,5.1562,6.03,0,0.994475,-0.087450,-0.058073,1.32e+019
3681,5.1481,3.89,0,0.997702,0.056671,0.037139,1.32e+019
3682,5.1057,2.88,0,0.998739,0.038507,0.032221,1.32e+019
3683,5.1212,7.55,0,0.991331,-0.057066,0.118350,1.32e+019
3684,5.1096,6.37,0,0.993819,0.038969,-0.103952,1.32e+019
3685,5.1143,6.25,0,0.994065,-0.099681,0.043561,1.32e+019
3686,5.1681,3.72,0,0.997890,-0.049829,0.041631,1.32e+019
3687,5.1300,11.46,0,0.980053,-0.018510,0.197874,1.32e+019
3688,5.1126,9.90,0,0.985123,-0.169870,-0.026011,1.32e+019
3689,5.1433,7.12,0,0.992296,-0.075814,0.097988,1.32e+019
3690,5.1528,2.89,0,0.998731,0.026257,-0.042970,1.32e+019
3691,5.1642,4.84,0,0.996434,0.078887,-0.029920,1.32e+019
3692,5.1589,1.72,0,0.999552,-0.029108,0.007018,1.32e+019
3693,5.1426,3.52,0,0.998114,0.012679,0.060057,1.32e+019
3694,5.1499,1.40,0,0.999701,-0.024156,-0.003894,1.32e+019
3695,5.1488,7.54,0,0.991363,-0.053201,-0.119873,1.32e+019
3696,5.1491,6.64,0,0.993297,-0.115306,-0.008106,1.32e+019
3697,5.1616,1.84,0,0.999486,-0.018521,0.026164,1.32e+019
3698,5.1122,5.15,0,0.995969,0.025921,0.085875,1.32e+019
3699,5.1152,3.43,0,0.998213,0.029364,0.052035,1.32e+019
3700,5.1493,4.25,0,0.997249,0.071324,0.020178,1.32e+019
3701,5.0824,4.22,0,0.997289,-0.026127,-0.068786,1.32e+019
3702,5.1315,11.03,0,0.981521,-0.084847,0.171515,1.32e+019
3703,5.0907,6.96,0,0.992631,0.098978,-0.069906,1.32e+019
3704,5.1385,3.54,0,0.998089,-0.057486,0.022683,1.32e+019
3705,5.1738,4.57,0,0.996821,0.072029,-0.034053,1.32e+019
3706,5.1604,0.68,0,0.999930,-0.001283,-0.011772,1.32e+019
3707,5.1370,3.40,0,0.998238,-0.048097,-0.034755,1.32e+019
3708,5.1510,5.52,0,0.995368,0.022505,0.093469,1.32e+019
3709,5.1337,2.35,0,0.999159,0.026050,0.031660,1.32e+019
3710,5.1359,2.13,0,0.999307,0.032896,0.017444,1.32e+019
3711,5.1238,2.94,0,0.998681,0.045708,-0.023404,1.32e+019
3712,5.1416,4.12,0,0.997414,0.063796,-0.033104,1.32e+019
3713,5.1391,1.76,0,0.999528,0.028401,0.011689,1.32e+019
3714,5.1336,1.31,0,0.999738,-0.012660,0.019053,1.32e+019
3715,5.1330,4.33,0,0.997145,0.061103,0.044368,1.32e+019
3716,5.1321,4.39,0,0.997063,-0.076577,-0.000611,1.32e+019
3717,5.1524,3.32,0,0.998320,-0.054441,-0.019822,1.32e+019
3718,5.1253,5.30,0,0.995723,0.092334,-0.003289,1.32e+019
3719,5.1354,5.44,0,0.995492,0.092249,0.022034,1.32e+019
3720,5.1108,3.99,0,0.997582,-0.053884,-0.043889,1.32e+019
3721,5.1178,2.62,0,0.998958,-0.035518,-0.028647,1.32e+019
3722,5.1109,8.38,0,0.989326,-0.077607,-0.123335,1.32e+019
3723,5.1623,2.03,0,0.999372,0.030077,0.018760,1.32e+019
3724,5.1035,0.73,0,0.999919,-0.001646,0.012653,1.32e+019
3725,5.1351,1.17,0,0.999791,-0.010256,-0.017677,1.32e+019
3726,5.1022,2.98,0,0.998646,-0.050987,0.010310,1.32e+019
3727,5.1393,2.50,0,0.999049,0.025244,0.035540,1.32e+019
3728,5.1554,2.63,0,0.998947,0.016387,-0.042841,1.32e+019
3729,5.1254,5.24,0,0.995818,0.000351,0.091356,1.32e+019
3730,5.1314,6.91,0,0.992747,-0.105929,-0.056861,1.32e+019
3731,5.1359,5.91,0,0.994686,-0.058607,-0.084644,1.32e+019
3732,5.1291,2.72,0,0.998877,0.007008,-0.046853,1.32e+019
3733,5.1136,3.47,0,0.998168,-0.060234,-0.005742,1.32e+019
3734,5.1207,3.17,0,0.998468,-0.011177,-0.054192,1.32e+019
3735,5.1583,2.96,0,0.998663,0.005411,-0.051410,1.32e+019
3736,5.1329,1.87,0,0.999468,0.028109,0.016562,1.32e+019
3737,5.1874,1.99,0,0.999397,0.007075,-0.033980,1.32e+019
3738,5.1369,4.84,0,0.996437,-0.081686,0.020977,1.32e+019
3739,5.1445,5.49,0,0.995406,-0.093264,0.021646,1.32e+019
3740,5.1675,4.46,0,0.996979,-0.044870,-0.063408,1.32e+019
3741,5.1379,7.68,0,0.991032,-0.131101,0.025829,1.32e+019
3742,5.1693,3.78,0,0.997827,0.026619,0.060264,1.32e+019
3743,5.1448,7.38,0,0.991715,-0.114668,0.057905,1.32e+019
3744,5.1242,3.57,0,0.998055,-0.018730,-0.059464,1.32e+019
3745,5.2022,9.03,0,0.987614,-0.156885,-0.002335,1.32e+019
3746,5.1377,1.85,0,0.999476,-0.031194,0.008618,1.32e+019
3747,5.1361,4.09,0,0.997450,0.045758,0.054768,1.32e+019
3748,5.1392,8.79,0,0.988250,-0.042433,-0.146837,1.32e+019
3749,5.1665,1.95,0,0.999422,0.033809,-0.003687,1.32e+019
3750,5.0828,3.19,0,0.998454,0.043810,0.034213,1.32e+019
3751,5.1434,3.04,0,0.998589,-0.028916,-0.044533,1.32e+019
3752,5.1710,7.03,0,0.992491,0.122258,0.003896,1.32e+019
3753,5.0982,4.07,0,0.997479,-0.066090,-0.025846,1.32e+019
3754,5.1002,0.94,0,0.999865,0.006469,0.015108,1.32e+019
3755,5.1526,1.10,0,0.999817,-0.018769,-0.003686,1.32e+019
3756,5.1552,5.14,0,0.995972,-0.062114,-0.064667,1.32e+019
3757,5.1407,4.96,0,0.996254,-0.022557,0.083482,1.32e+019
3758,5.1704,5.83,0,0.994833,0.099541,0.019947,1.32e+019
3759,5.0886,1.46,0,0.999677,0.024478,0.006819,1.32e+019
3760,5.1288,1.01,0,0.999844,-0.017634,-0.001313,1.32e+019
3761,5.1681,3.00,0,0.998632,-0.050585,0.013248,1.32e+019
3762,5.1325,2.69,0,0.998898,-0.011735,-0.045441,1.32e+019
3763,5.1088,9.24,0,0.987011,0.138095,-0.082093,1.32e+019
3764,5.1385,5.93,0,0.994651,-0.099466,-0.027871,1.32e+019
3765,5.1512,4.78,0,0.996515,-0.000355,-0.083412,1.32e+019
3766,5.1052,5.19,0,0.995903,0.077916,0.045901,1.32e+019
3767,5.1214,1.60,0,0.999609,0.013316,-0.024598,1.32e+019
3768,5.1324,7.06,0,0.992423,-0.122865,-0.000893,1.32e+019
3769,5.1582,3.93,0,0.997652,-0.062809,0.027317,1.32e+019
3770,5.1263,1.22,0,0.999772,0.006475,0.020338,1.32e+019
3771,5.1384,2.10,0,0.999328,0.015790,-0.033085,1.32e+019
3772,5.1214,4.03,0,0.997528,0.009092,-0.069678,1.32e+019
3773,5.1632,4.13,0,0.997401,-0.051679,0.050195,1.32e+019
3774,5.1323,8.55,0,0.988881,0.042370,-0.142549,1.32e+019
3775,5.0966,2.42,0,0.999111,0.040749,-0.010818,1.32e+019
3776,5.1634,5.07,0,0.996089,0.046062,-0.075400,1.32e+019
3777,5.0723,5.29,0,0.995748,-0.083989,0.037841,1.32e+019
3778,5.1722,7.73,0,0.990906,-0.015459,0.133669,1.32e+019
3779,5.1478,22.05,0,0.926852,0.346353,-0.144866,1.32e+019
3780,5.1540,7.45,0,0.991566,-0.111563,0.065961,1.32e+019
3781,5.1323,4.88,0,0.996372,0.005886,0.084905,1.32e+019
3782,5.1148,3.96,0,0.997614,0.050566,0.047010,1.32e+019
3783,5.1244,5.19,0,0.995899,-0.030925,0.085022,1.32e+019
3784,5.1493,3.98,0,0.997591,0.063577,0.027770,1.32e+019
3785,5.1107,2.34,0,0.999169,0.006567,-0.040237,1.32e+019
3786,5.1166,6.52,0,0.993542,0.113361,-0.004914,1.32e+019
3787,5.1433,12.97,0,0.974485,-0.188711,0.121522,1.32e+019
3788,5.1305,0.66,0,0.999933,-0.011376,0.002192,1.32e+019
3789,5.1863,0.50,0,0.999962,0.008137,-0.003219,1.32e+019
3790,5.1201,4.47,0,0.996961,0.042004,-0.065612,1.32e+019
3791,5.1646,5.60,0,0.995225,-0.071287,-0.066675,1.32e+019
3792,5.1039,2.69,0,0.998901,0.046357,0.006854,1.32e+019
3793,5.1240,6.11,0,0.994326,-0.096148,0.045503,1.32e+019
3794,5.1731,0.09,0,0.999999,-0.000458,0.001431,1.32e+019
3795,5.1687,4.45,0,0.996981,-0.044669,-0.063510,1.32e+019
3796,5.1086,0.56,0,0.999953,0.008798,-0.004135,1.32e+019
3797,5.1041,6.18,0,0.994190,-0.020548,0.105658,1.32e+019
3798,5.1430,2.59,0,0.998981,-0.042324,0.015699,1.32e+019
3799,5.1491,9.14,0,0.987309,0.060770,0.146726,1.32e+019
3800,5.1679,3.25,0,0.998389,0.050383,-0.026083,1.32e+019
3801,5.1305,1.06,0,0.999828,0.015626,0.009968,1.32e+019
3802,5.1682,4.60,0,0.996774,0.076384,0.024640,1.32e+019
3803,5.1183,6.68,0,0.993212,-0.095646,-0.066188,1.32e+019
3804,5.1726,4.41,0,0.997034,0.060151,-0.048003,1.32e+019
3805,5.1631,2.72,0,0.998870,-0.013203,0.045652,1.32e+019
3806,5.1621,4.47,0,0.996955,0.035485,0.069434,1.32e+019
3807,5.1423,4.79,0,0.996514,-0.064274,-0.053185,1.32e+019
3808,5.1314,5.44,0,0.995492,-0.094068,0.012156,1.32e+019
3809,5.1340,3.32,0,0.998326,-0.055541,-0.016116,1.32e+019
3810,5.1191,5.08,0,0.996072,-0.086595,-0.018508,1.32e+019
3811,5.1296,8.46,0,0.989128,-0.127642,0.073032,1.32e+019
3812,5.1459,1.16,0,0.999796,0.017626,-0.009838,1.32e+019
3813,5.1800,6.12,0,0.994299,0.074947,0.075840,1.32e+019
3814,5.1547,4.57,0,0.996822,0.071900,0.034309,1.32e+019
3815,5.1535,1.91,0,0.999443,0.014322,0.030137,1.32e+019
3816,5.1199,5.16,0,0.995950,0.046708,0.076830,1.32e+019
3817,5.1131,2.70,0,0.998886,0.029012,0.037219,1.32e+019
3818,5.1585,2.12,0,0.999316,-0.024469,0.027744,1.32e+019
3819,5.1438,5.87,0,0.994765,0.064413,-0.079331,1.32e+019
3820,5.1426,5.38,0,0.995589,-0.093451,-0.008279,1.32e+019
3821,5.1258,5.01,0,0.996183,0.000019,-0.087293,1.32e+019
3822,5.1060,4.86,0,0.996398,0.083546,0.014546,1.32e+019
3823,5.1335,4.54,0,0.996861,-0.039310,0.068717,1.32e+019
